"id","iso2","year","new_sp_m04","new_sp_m514","new_sp_m014","new_sp_m1524","new_sp_m2534","new_sp_m3544","new_sp_m4554","new_sp_m5564","new_sp_m65","new_sp_mu","new_sp_f04","new_sp_f514","new_sp_f014","new_sp_f1524","new_sp_f2534","new_sp_f3544","new_sp_f4554","new_sp_f5564","new_sp_f65","new_sp_fu"
"1647","ET",2002,NA,NA,1251,6764,5669,3128,1544,821,372,NA,NA,NA,1614,5607,5692,2685,935,323,136,NA
"1648","ET",2003,NA,NA,1110,6923,6648,3737,2022,976,483,NA,NA,NA,1387,5936,5908,2780,1239,412,137,NA
"1649","ET",2004,NA,NA,1160,7167,7002,4060,1988,911,456,NA,NA,NA,1367,6422,6091,2984,1284,414,124,NA
"1650","ET",2005,NA,NA,1109,6726,6181,3454,1985,1027,475,NA,NA,NA,1326,5885,5663,2730,1296,513,155,NA
"1651","ET",2006,NA,NA,978,6137,5950,3567,2016,1066,521,NA,NA,NA,1178,5238,5326,2704,1324,510,159,NA
"1652","ET",2007,NA,NA,1055,6522,6114,3545,2038,1051,559,NA,NA,NA,1229,5426,5507,2850,1429,502,213,NA
"1653","ET",2008,NA,NA,978,6512,6794,4067,2290,1176,685,NA,NA,NA,1167,5490,5893,3251,1553,616,322,NA
"1654","FI",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","FI",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","FI",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","FI",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","FI",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","FI",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","FI",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","FI",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","FI",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","FI",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","FI",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","FI",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","FI",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","FI",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","FI",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669","FI",1995,NA,NA,1,1,10,25,28,24,61,NA,NA,NA,1,1,6,7,4,10,65,NA
"1670","FI",1996,NA,NA,0,2,5,24,26,23,77,NA,NA,NA,0,4,5,3,7,6,58,NA
"1671","FI",1997,NA,NA,0,1,5,22,24,26,53,NA,NA,NA,0,2,6,2,5,5,35,NA
"1672","FI",1998,NA,NA,0,4,4,9,15,21,63,NA,NA,NA,0,3,4,9,4,12,40,NA
"1673","FI",1999,NA,NA,0,NA,4,13,26,20,53,NA,NA,NA,0,2,6,NA,11,5,39,NA
"1674","FI",2000,NA,NA,0,3,8,22,19,28,53,NA,NA,NA,0,1,5,3,4,6,49,NA
"1675","FI",2001,NA,NA,0,1,9,13,17,13,43,NA,NA,NA,0,3,4,5,8,10,22,NA
"1676","FI",2002,NA,NA,0,0,5,8,17,20,36,NA,NA,NA,0,4,3,0,3,6,26,NA
"1677","FI",2003,NA,NA,0,2,3,8,19,17,29,NA,NA,NA,0,2,10,3,6,5,31,NA
"1678","FI",2004,NA,NA,0,1,5,7,17,13,33,NA,NA,NA,0,1,0,3,4,3,15,NA
"1679","FI",2005,0,1,1,5,4,3,14,11,25,0,0,0,0,3,4,1,0,6,20,0
"1680","FI",2006,0,0,0,5,6,5,9,6,20,0,0,0,0,2,4,3,4,1,19,0
"1681","FI",2007,0,0,0,4,5,5,10,7,24,0,0,0,0,6,4,2,5,0,13,0
"1682","FI",2008,0,0,0,3,5,8,13,11,35,0,0,0,0,4,3,2,4,2,14,0
"1683","FJ",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684","FJ",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","FJ",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686","FJ",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","FJ",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","FJ",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","FJ",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","FJ",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","FJ",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","FJ",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","FJ",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","FJ",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","FJ",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","FJ",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","FJ",1994,NA,NA,2,8,6,2,3,11,3,NA,NA,NA,0,4,6,3,6,7,1,NA
"1698","FJ",1995,NA,NA,0,8,10,9,4,2,3,NA,NA,NA,1,10,9,2,3,4,3,NA
"1699","FJ",1996,NA,NA,1,8,8,9,9,3,2,NA,NA,NA,3,6,8,2,6,2,2,NA
"1700","FJ",1997,NA,NA,1,4,8,6,8,6,2,NA,NA,NA,0,6,9,1,5,7,3,NA
"1701","FJ",1998,NA,NA,0,7,11,7,8,4,2,NA,NA,NA,2,10,10,4,4,3,2,NA
"1702","FJ",1999,NA,NA,1,13,7,5,8,3,3,NA,NA,NA,0,5,7,5,2,5,1,NA
"1703","FJ",2000,NA,NA,0,8,6,13,5,4,2,NA,NA,NA,0,7,5,7,1,4,0,NA
"1704","FJ",2001,NA,NA,0,6,8,11,7,4,2,NA,NA,NA,0,7,5,7,1,2,2,NA
"1705","FJ",2002,NA,NA,1,13,11,7,4,7,2,NA,NA,NA,2,8,4,6,3,4,2,NA
"1706","FJ",2003,NA,NA,2,8,9,6,11,7,6,NA,NA,NA,1,4,7,4,4,8,1,NA
"1707","FJ",2004,NA,NA,0,8,6,8,6,7,2,NA,NA,NA,0,8,6,3,5,2,1,NA
"1708","FJ",2005,NA,NA,7,9,18,18,14,16,6,NA,NA,NA,7,7,9,6,4,6,5,NA
"1709","FJ",2006,0,0,0,8,11,4,7,5,4,NA,0,1,1,12,5,6,4,6,0,NA
"1710","FJ",2007,NA,NA,1,7,7,7,4,1,4,NA,NA,NA,7,11,4,6,5,1,2,NA
"1711","FJ",2008,NA,NA,NA,10,10,4,9,4,4,0,NA,NA,NA,13,6,5,6,3,4,0
"1712","FM",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","FM",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","FM",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","FM",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","FM",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","FM",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718","FM",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","FM",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","FM",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721","FM",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","FM",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","FM",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724","FM",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725","FM",1995,NA,NA,0,1,0,3,1,0,0,NA,NA,NA,0,0,1,0,0,0,1,NA
"1726","FM",1996,NA,NA,0,1,0,0,1,2,0,NA,NA,NA,0,1,1,1,3,0,0,NA
"1727","FM",1997,NA,NA,0,0,0,0,2,0,0,NA,NA,NA,1,1,1,2,2,0,2,NA
"1728","FM",1998,NA,NA,4,5,3,4,1,0,5,NA,NA,NA,2,1,0,1,2,0,0,NA
"1729","FM",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730","FM",2000,NA,NA,0,2,0,1,0,0,1,NA,NA,NA,4,3,1,1,0,1,1,NA
"1731","FM",2001,NA,NA,0,2,0,0,2,1,0,NA,NA,NA,1,0,1,0,0,1,0,NA
"1732","FM",2002,NA,NA,2,0,1,1,1,1,0,NA,NA,NA,3,5,1,1,2,0,2,NA
"1733","FM",2003,NA,NA,0,3,2,2,0,2,1,NA,NA,NA,4,4,4,1,1,2,1,NA
"1734","FM",2004,NA,NA,0,4,0,2,0,2,1,NA,NA,NA,3,4,4,1,1,3,1,NA
"1735","FM",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736","FM",2006,7,7,14,21,3,6,8,6,1,NA,0,5,5,23,5,7,4,6,4,NA
"1737","FM",2007,NA,NA,1,8,5,4,0,1,0,NA,NA,NA,5,11,6,2,2,2,0,NA
"1738","FM",2008,1,0,1,9,3,1,3,1,0,0,1,0,1,10,2,5,1,0,0,0
"1739","FR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740","FR",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","FR",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742","FR",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743","FR",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744","FR",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745","FR",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746","FR",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747","FR",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748","FR",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749","FR",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","FR",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751","FR",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752","FR",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753","FR",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754","FR",1995,NA,NA,30,156,431,502,414,297,496,NA,NA,NA,36,138,226,176,90,92,365,NA
"1755","FR",1996,NA,NA,36,124,335,413,351,248,475,NA,NA,NA,22,124,195,131,79,82,376,NA
"1756","FR",1997,NA,NA,24,113,288,362,271,194,343,NA,NA,NA,17,117,166,115,80,57,274,NA
"1757","FR",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758","FR",1999,NA,NA,13,147,267,310,276,157,318,NA,NA,NA,25,110,145,120,80,60,284,NA
"1759","FR",2000,NA,NA,10,136,248,247,211,125,244,NA,NA,NA,18,108,127,89,46,43,155,NA
"1760","FR",2001,NA,NA,10,124,230,260,205,119,211,NA,NA,NA,17,131,132,102,63,40,183,NA
"1761","FR",2002,NA,NA,24,138,265,223,219,119,180,NA,NA,NA,13,106,127,90,56,33,161,NA
"1762","FR",2003,NA,NA,18,129,249,223,190,127,210,NA,NA,NA,16,114,129,79,44,32,159,NA
"1763","FR",2004,NA,NA,13,109,222,220,200,138,216,NA,NA,NA,11,96,116,82,53,34,171,NA
"1764","FR",2005,7,5,12,127,212,222,196,134,205,0,5,11,16,104,134,82,56,38,180,0
"1765","FR",2006,8,9,17,137,214,238,209,153,278,0,4,11,15,112,158,91,67,44,170,0
"1766","FR",2007,8,9,17,120,225,196,219,156,273,0,6,14,20,127,167,91,56,61,188,0
"1767","FR",2008,5,5,10,73,136,161,134,110,175,1,1,7,8,57,96,71,50,38,101,0
"1768","GA",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769","GA",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770","GA",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","GA",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772","GA",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","GA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774","GA",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775","GA",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776","GA",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777","GA",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778","GA",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","GA",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780","GA",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","GA",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","GA",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","GA",1995,NA,NA,3,45,74,80,54,30,15,NA,NA,NA,9,47,54,28,25,19,3,NA
"1784","GA",1996,NA,NA,0,28,44,40,22,11,2,NA,NA,NA,5,33,26,19,11,4,4,NA
"1785","GA",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786","GA",1998,NA,NA,14,93,159,129,76,43,32,NA,NA,NA,15,97,85,67,32,30,14,NA
"1787","GA",1999,NA,NA,14,98,158,129,76,43,32,NA,NA,NA,15,97,110,67,32,30,14,NA
"1788","GA",2001,NA,NA,21,137,205,147,73,60,46,NA,NA,NA,27,127,139,73,34,21,21,NA
"1789","GA",2002,NA,NA,10,137,173,148,63,27,40,NA,NA,NA,18,125,140,71,32,21,28,NA
"1790","GA",2003,NA,NA,14,165,225,149,103,48,22,NA,NA,NA,16,138,144,107,51,33,18,NA
"1791","GA",2004,NA,NA,17,197,289,143,83,47,50,NA,NA,NA,15,173,141,80,37,24,27,NA
"1792","GA",2005,NA,NA,13,123,199,140,70,38,25,NA,NA,NA,19,128,123,88,29,29,18,NA
"1793","GA",2006,NA,NA,20,157,207,148,89,40,23,NA,NA,NA,19,160,123,79,39,20,21,NA
"1794","GA",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","GA",2008,1,13,14,209,297,196,104,45,39,NA,1,28,29,209,158,93,59,32,17,NA
"1796","GB",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797","GB",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798","GB",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799","GB",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800","GB",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","GB",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802","GB",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803","GB",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804","GB",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805","GB",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806","GB",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807","GB",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808","GB",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809","GB",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","GB",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811","GB",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812","GB",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","GB",1997,NA,NA,2,68,87,90,84,60,107,NA,NA,NA,8,67,64,43,34,24,51,NA
"1814","GB",1998,NA,NA,11,103,164,141,108,105,225,NA,NA,NA,9,105,103,71,44,39,114,NA
"1815","GB",1999,NA,NA,8,68,93,68,53,51,126,NA,NA,NA,6,55,80,60,29,30,69,NA
"1816","GB",2000,NA,NA,8,86,130,96,87,75,138,NA,NA,NA,9,95,114,60,31,31,67,NA
"1817","GB",2001,NA,NA,10,99,135,105,96,81,117,NA,NA,NA,15,74,104,57,54,38,105,NA
"1818","GB",2002,NA,NA,6,94,142,132,98,90,153,NA,NA,NA,6,82,131,66,44,33,93,NA
"1819","GB",2003,NA,NA,13,101,182,128,81,59,92,NA,NA,NA,14,108,148,88,47,17,55,NA
"1820","GB",2004,NA,NA,10,118,203,148,103,85,94,NA,NA,NA,13,126,176,85,47,33,65,NA
"1821","GB",2005,4,5,9,135,200,166,95,95,124,0,0,14,14,115,163,80,39,28,83,1
"1822","GB",2006,3,6,9,173,244,213,148,88,191,0,2,20,22,168,192,112,60,42,97,0
"1823","GB",2007,2,11,13,183,286,223,169,97,202,1,1,19,20,145,222,91,58,45,138,2
"1824","GB",2008,1,4,5,125,188,155,111,61,99,0,4,12,16,134,181,90,27,28,62,0
"1825","GD",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826","GD",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827","GD",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828","GD",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829","GD",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830","GD",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","GD",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","GD",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833","GD",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834","GD",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","GD",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","GD",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","GD",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838","GD",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839","GD",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840","GD",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841","GD",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","GD",1997,NA,NA,0,0,1,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,0,NA
"1843","GD",1998,NA,NA,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844","GD",1999,NA,NA,0,0,1,0,0,1,0,NA,NA,NA,0,0,0,0,0,0,1,NA
"1845","GD",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846","GD",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","GD",2003,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"1848","GD",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"1849","GD",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","GD",2006,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"1851","GD",2007,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"1852","GD",2008,NA,NA,NA,1,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853","GE",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854","GE",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","GE",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856","GE",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857","GE",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858","GE",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859","GE",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860","GE",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
